followers_per_followees,replies_to_tweets,tweets_with_url_to_total_tweets,number_of_replies,hastag_count_to_word_count_mean,hastag_count_to_word_count_median,hastag_count_to_word_count_min,hastag_count_to_word_count_max,url_count_to_word_count_mean,url_count_to_word_count_median,url_count_to_word_count_min,url_count_to_word_count_max,characters_per_tweet_mean,characters_per_tweet_median,characters_per_tweet_min,characters_per_tweet_max,time_between_posts_mean,time_between_posts_median,spammer
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,102,102,102,102,0,0,yes
0.917722,0,0.793458,0,0.0013,0,0,0.25,0.0816,0.05263,0,1,90.0879,108,7,173,2431.1665,17,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,110,110,110,110,0,0,yes
0.344633,0.700709,0.086525,494,0.0128,0,0,1,0.0155,0,0,0.5,81.3688,114,4,160,17741.9545,14215,yes
55.166667,0.406957,0.069565,234,0.032195,0,0,0.75,0.005135,0,0,0.2,81.269565,79,8,148,29773.1324,19580,no
70.755814,0.326498,0.067035,414,0.010101,0,0,0.8,0.003723,0,0,0.125,89.778391,92,11,152,10651.41121,103,no
63.990291,0.821384,0.013208,1306,0.00252,0,0,0.375,0.000926,0,0,0.2,103.773585,119,3,156,10356.9786,499,no
533.213018,0.207634,0.218321,136,0.02106,0,0,1,0.013932,0,0,0.2,99.267176,106,14,144,25741.29052,13067,no
145.152778,0.306897,0.162069,89,0.037437,0,0,0.5,0.011632,0,0,0.25,100.341379,106,13,148,30340.5917,20910,no
326.546256,0.514711,0.095705,1522,0.034568,0,0,1,0.00615,0,0,0.2,89.481907,91,4,148,18714.83051,5984,no
230.670103,0.335766,0.186131,92,0,0,0,0.4,0,0,0,0.142857,89.452555,91,3,144,17838.27473,3730,no
253.660377,0.515047,0.116223,1489,0,0,0,1,0,0,0,0.25,63.751989,45,1,144,10850.95502,344,no
473.125874,0.569977,0.111024,1458,0.011909,0,0,0.666667,0.012007,0,0,0.25,67.089523,57,5,152,10386.09151,141,no
196.51495,0.601759,0.119347,1916,0,0,0,0.333333,0,0,0,0.25,73.986809,65,2,148,8557.868677,317,no
921.965517,0.331152,0.231675,253,0.037341,0,0,1,0.017371,0,0,0.2,91.384817,99,12,148,16066.80996,514,no
712.107692,0.128713,0.50495,13,0,0,0,0.333333,0,0,0,0,81.207921,78,3,140,26920.17,3697,no
1294.212766,0.5103,0.107678,545,0.002233,0,0,0.235294,0.009598,0,0,0.25,74.390449,68,1,152,14002.09934,517,no
0.230769,0.333333,0,2,0.017544,0,0,0.105263,0,0,0,0,95.5,105,47,140,49756.2,65924,no
64.095238,0.333333,0.083333,4,0.101318,0,0,0.666667,0.00641,0,0,0.076923,42.5,39,10,82,25745.72727,22439,no
530.375,0.417411,0.155692,748,0,0,0,1,0,0,0,0.25,74.930804,71,1,154,12167.0938,2005,no
615.520833,0.251734,0.201189,254,0.021129,0,0,0.5,0.015712,0,0,0.25,84.804757,87,10,144,22326.16667,11128,no
119.651297,0.594992,0.117058,1901,0.010344,0,0,0.5,0.008391,0,0,0.25,83.750548,83,4,140,11395.96869,1512,no
0.165414,0,0,0,0.113636,0,0,0.5,0,0,0,0,47.666667,37,21,93,29836,16609,no
300957.2857,0,0.390625,0,0.007063,0,0,0.5,0.044798,0,0,0.2,64.355,57,13,152,6087.421069,4766,no
300132.5,0.004785,0.138756,11,0.003819,0,0,0.333333,0.013096,0,0,0.25,86.294041,85,9,148,12740.0148,7004,no
237.578947,0,0.066667,0,0.056066,0.055556,0,0.2,0.005556,0,0,0.083333,92,98,32,140,38417.24138,32875,no
93.090909,0.359606,0.098522,73,0.049732,0,0,0.4,0.006854,0,0,0.166667,90.128079,90,17,144,30034.36139,18631,no
265.741538,0.147436,0.20406,138,0.010948,0,0,0.263158,0.015568,0,0,0.166667,91.600427,93,9,148,25616.2738,12870,no
1769.179104,0.476901,0.10539,991,0.005957,0,0,0.777778,0.007975,0,0,0.2,78.317613,74,8,144,16324.36447,2787,no
93.466667,0.123494,0.01506,41,0.005655,0,0,0.166667,0.001642,0,0,0.25,74.804217,70,10,140,9452.305136,577,no
2634.464286,0.140401,0.025788,49,0,0,0,0,0.002697,0,0,0.25,105.65043,118,15,141,10330.12069,1434,no
7.602719,0.700188,0.111842,2235,0.003559,0,0,1,0.007513,0,0,0.2,83.027882,81,11,148,3120.985584,233,no
13.840933,0.671885,0.117408,2146,0.006013,0,0,1,0.009403,0,0,0.2,66.456481,59,7,148,2818.658628,211,no
1.744186,0.2,0,1,0,0,0,0,0,0,0,0,69.4,51,17,123,39741.5,64834,no
0.181319,0.050955,0.407643,8,0.078577,0.071429,0,0.294118,0.030256,0,0,0.166667,84.955414,81,16,148,3731.269231,210,no
4.92631,0.210938,0.584961,432,0.01734,0,0,0.315789,0.032395,0.041667,0,0.2,106.918457,117,12,164,23246.23205,7852,no
116.72,0.179913,0.702673,498,0.022483,0,0,0.5,0.040999,0.047619,0,0.166667,106.152095,112,8,148,14390.44308,4449,no
0.455357,0.097473,0.310469,27,0.038252,0,0,1,0.027591,0,0,0.25,66.288809,63,5,140,15274.21739,5595,no
0.987879,0.413329,0.122653,1321,0,0,0,0.666667,0,0,0,0.2,67.469962,63,1,143,7271.184664,458,no
0.159292,0.264706,0.147059,9,0.051751,0,0,0.5,0.013842,0,0,0.142857,51.676471,41,6,140,37841.0303,26988,no
0.755639,0.343868,0.291949,457,0,0,0,0.5,0,0.166667,0,0.2,80.425132,81,2,144,21283.79744,6708,no
0.158333,0.25,0.166667,3,0,0,0,0,0.018056,0,0,0.166667,63.916667,57,15,122,38155.72727,43845,no
49065.975,0.628089,0.361276,2008,0.001654,0,0,0.125,0.022021,0,0,0.25,99.777604,105,12,148,16270.94149,2877,no
64.71028,0.063567,0.105313,201,0.052404,0,0,0.636364,0.00786,0,0,0.25,87.259646,89,9,152,13980.24043,2043,no
1418.8,0,0.333333,0,0.001667,0,0,0.05,0.022687,0,0,0.125,95.7,96,42,139,29714.13793,12605,no
567,0.13198,0.467005,26,0.038244,0,0,0.25,0.033279,0,0,0.25,102.441624,108,18,152,13757.53061,364,no
1519.226804,0.5233,0.095403,1662,0.009416,0,0,1,0.007369,0,0,0.25,71.227645,61,7,148,10519.8378,83,no
0.65625,0.302198,0.115385,55,0.104794,0.043478,0,1,0.00912,0,0,0.25,86.730769,88,9,144,22386.82873,9403,no
1401.111111,0,0.75,0,0,0,0,0,0.115158,0.125,0,0.25,41.625,39,22,75,50693.42857,64243,no
567.166667,0.13198,0.467005,26,0.038244,0,0,0.25,0.033279,0,0,0.25,102.441624,108,18,152,13757.53061,364,no
567.166667,0.13198,0.467005,26,0.038244,0,0,0.25,0.033279,0,0,0.25,102.441624,108,18,152,13757.53061,364,no
1519.237113,0.5233,0.095403,1662,0.009416,0,0,1,0.007369,0,0,0.25,71.227645,61,7,148,10519.8378,83,no
0.65625,0.298343,0.116022,54,0.105373,0.043478,0,1,0.009171,0,0,0.25,86.889503,88,9,144,22511.2,9403,no
1401.111111,0,0.75,0,0,0,0,0,0.115158,0.125,0,0.25,41.625,39,22,75,50693.42857,64243,no
0.309302,0.22504,0.123613,142,0.05332,0,0,1,0.011624,0,0,0.25,82.957211,79,11,140,26244.48571,10294,no
5.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.147335,0.002558,0.936061,1,0.001302,0,0,0.1,0.181546,0.2,0,0.25,73.560102,69,35,140,2835.123077,29,no
0.456845,0.201835,0.541284,22,0,0,0,1,0,0.066667,0,0.25,55.697248,40,14,140,22960.98148,9545,no
0.666667,0,1,0,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,78,78,78,78,0,0,no
4.5,0.222222,0.111111,2,0,0,0,0,0.007407,0,0,0.066667,64.666667,58,26,135,45895.75,48158,no
0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1.611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.888889,0.285575,0.144904,877,0.038926,0,0,1,0.015152,0,0,0.25,66,61,3,147,11300.90358,1065,no
1.339623,0.287834,0.074184,97,0.034274,0,0,0.5,0.009453,0,0,0.25,64.474777,60,6,140,12571.19941,493,no
1.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.592593,0,0.928571,0,0.003571,0,0,0.05,0.082844,0.083333,0,0.2,77.357143,72,35,119,38401.15385,17751,no
0.5,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,0,0,no
0.4375,0.166667,0.166667,1,0,0,0,0,0.027778,0,0,0.166667,30.166667,30,20,38,34376.8,27945,no
7.425781,0.493216,0.252292,1345,0.007625,0,0,0.64,0.02161,0,0,0.25,72.965163,68,6,148,20721.40682,9005,no
1.152542,0.081081,0.378378,3,0.039047,0,0,1,0.057684,0,0,0.25,56.027027,45,9,140,37256.02778,38633,no
468.731183,0.2862,0.471108,421,0.021176,0,0,0.833333,0.027659,0,0,0.2,106.846363,123,12,148,19348.90272,6457,no
25.55,0.126761,0.544601,27,0.010559,0,0,0.166667,0.036994,0.041667,0,0.166667,103.075117,110,16,146,36856.26415,29217,no
139.625,0.188976,0.574803,24,0.020653,0,0,0.181818,0.03254,0.043478,0,0.111111,117.874016,127,18,144,16665.31746,3290,no
0.558442,0.090909,0,2,0.037622,0.043478,0,0.142857,0,0,0,0,78.727273,89,14,136,24535.38095,4766,no
2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
3.740741,0.129159,0.569472,66,0.02406,0,0,1,0.044318,0.045455,0,0.25,85.951076,83,12,146,25375.60392,11534,no
1634241.444,0.475461,0.583932,1521,0.013414,0,0,0.230769,0.046784,0.047619,0,0.222222,84.928103,82,12,152,20798.88743,6681,no
1.5,0,0,0,0,0,0,0,0,0,0,0,46,70,22,70,59829,59829,no
1.25,0.164634,0.012195,27,0,0,0,0,0.00144,0,0,0.125,53.542683,48,12,137,12750.64417,2413,no
0.342657,0.373134,0.238806,25,0.022209,0,0,0.2,0.01701,0,0,0.25,89.880597,85,20,140,30340.92424,28964,no
0.761905,0.083333,0.0625,4,0.135366,0.090909,0,1,0.004479,0,0,0.125,80.291667,78,18,140,30249.44681,21135,no
11.929577,0.125984,0.393701,16,0.026884,0,0,0.277778,0.019695,0,0,0.125,124.677165,135,17,148,40313.75397,23391,no
33074.8,0.04661,0.038136,11,0.000549,0,0,0.076923,0.003253,0,0,0.25,67.838983,64,1,140,32690.26383,22180,no
6359.627083,0.238955,0.128189,384,0.004199,0,0,0.5,0.009282,0,0,0.25,74.678283,74,5,152,12003.42466,741,no
8721.026667,0.016949,0.762712,7,0.021154,0,0,0.285714,0.066447,0.0625,0,0.25,89.309927,86,20,154,32801.85194,24484,no
49.111111,0.003106,0.745342,1,0.039819,0,0,0.4,0.042983,0.047619,0,0.2,112.574534,117,35,148,35759.9595,16762,no
0.520833,0.5,0,2,0.375,0.5,0,1,0,0,0,0,46.5,49,21,77,33770.33333,31075,no
0.190476,0.577778,0.088889,26,0.029141,0,0,0.5,0.009697,0,0,0.25,94.955556,94,19,143,34181.27273,21982,no
864.346667,0.545711,0.122104,1743,0.008004,0,0,0.5,0.008626,0,0,0.2,72.318096,62,3,148,13407.31005,2027,no
757.570136,0.555904,0.333542,1775,0.030655,0,0,0.4,0.020389,0,0,0.166667,107.812715,119,16,148,6894.874373,1113,no
5.146789,0.274756,0.222257,874,0,0,0,0.5,0,0,0,0.25,86.314052,86,3,148,3607.916667,472,no
46.37037,0.10303,0.861472,119,0.04597,0,0,0.470588,0.049514,0.05,0,0.142857,112.335931,121,23,158,30474.48614,18599,no
65948.15385,0.205265,0.840395,499,0.018003,0,0,0.333333,0.052402,0.047619,0,0.25,118.136158,126,17,149,25981.49136,14353,no
36523.27059,0.038462,0.75,30,0.061557,0.05,0,0.4,0.040613,0.045455,0,0.153846,119.575641,127,37,148,27812.03723,11718,no
0.054563,0.487566,0.103547,1196,0.008398,0,0,0.5,0.009257,0,0,0.25,88.580514,91,1,144,9760.95106,862,no
195.54375,0.173184,0.564246,62,0.007272,0,0,0.166667,0.035051,0.041667,0,0.2,97.122905,102,4,144,34813.2549,32837,no
0.764588,0.004064,0.660206,13,0.047221,0.04,0,0.636364,0.032149,0.043478,0,0.166667,123.887777,133,21,150,14102.54472,4455,no
2923.341346,0.203135,0.168339,648,0.02865,0,0,1,0.010154,0,0,0.25,102.975235,118,5,148,12742.97429,1173,no
49.433428,0.19975,0.10144,638,0.027524,0,0,0.5,0.007854,0,0,0.2,97.950532,100,11,147,11165.16599,3181,no
28.296625,0.638445,0.141737,2036,0,0,0,1,0,0,0,0.2,69.973659,64,3,146,5477.644918,315,no
817.521493,0.565884,0.109546,1808,0,0,0,1,0,0,0,0.25,72.125822,63,3,152,2057.70789,96,no
7273.074074,0.201893,0.015773,64,0.000855,0,0,0.166667,0.00088,0,0,0.066667,88.678233,93,12,150,13350.64557,462,no
304.994975,0.282251,0.135865,617,0.043345,0,0,1,0.00917,0,0,0.25,107.856359,118,7,148,17509.86728,3431,no
337.993377,0.373286,0.196546,735,0.049694,0,0,0.666667,0.013558,0,0,0.2,98.472829,100,14,152,19834.28252,6578,no
0.423077,0.095238,0.095238,2,0,0,0,0,0,0,0,0,92.285714,99,17,140,31554,26871,no
1.407173,0.315049,0.284107,224,0.033747,0,0,0.5,0.017792,0,0,0.2,93.964838,96,14,144,26199.86761,12062,no
822.844444,0.504065,0.132791,186,0.010095,0,0,0.222222,0.00945,0,0,0.25,77.658537,71,9,148,16160.04348,940,no
94.227064,0.35202,0.19668,1124,0.01862,0,0,1,0.013609,0,0,0.25,100.602881,108,3,148,3076.776942,397,no
130.966667,0.1198,0.30061,216,0.005454,0,0,0.75,0.018445,0,0,0.25,92.129784,97,5,146,31439.93951,22518,no
0.121951,0.083333,0.083333,5,0.002706,0,0,0.090909,0.009494,0,0,0.25,74.3,70,22,140,34385.32203,34314,no
0.113402,0,0,0,0.198495,0.111111,0,1,0,0,0,0,77.727273,71,47,121,38201.9,42942,no
1.5,0,1,0,0,0,0,0,0.066667,0.066667,0.066667,0.066667,80,84,76,84,4459,4459,no
0.207071,0.333333,0.166667,4,0.012821,0,0,0.153846,0.012897,0,0,0.083333,80.583333,76,38,132,24621.81818,19220,no
3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1.341085,0.03263,0.276392,17,0.018284,0,0,0.5,0.020808,0,0,0.166667,92.011516,92,6,140,26423.92115,15712,no
0.420455,0.3,0.15,6,0.033505,0,0,0.5,0.012879,0,0,0.090909,83.65,81,22,144,29809.10526,23767,no
174.326923,0.48622,0.108268,247,0.012134,0,0,0.5,0.006371,0,0,0.125,89.46063,91,1,144,18032.42998,3998,no
97538.33333,0,0.298578,0,0.001459,0,0,0.090909,0.043598,0,0,0.25,66.966825,61,17,144,36901.41429,34631,no
83.953148,0.704631,0.048498,2252,0.015551,0,0,1,0.003819,0,0,0.25,66.102628,58,1,144,816.573396,203,no
0.779981,0,0.99875,0,0,0,0,0,0.083287,0.076923,0,0.25,87.950625,75,21,144,14393.32917,443,no
0,0,0.002674,0,0.048207,0.05,0,0.25,0.000668,0,0,0.25,98.331551,101,21,148,44776.41287,45172,no
95.281481,0.309927,0.136804,512,0,0,0,1,0,0,0,0.25,103.262712,111,5,148,24532.85524,11400,no
837.673387,0.262229,0.170008,654,0.024126,0,0,0.533333,0.009259,0,0,0.166667,111.591419,125,8,152,17578.63939,3267,no
253.030172,0.216104,0.122166,467,0.035146,0,0,1,0.008297,0,0,0.25,76.550208,72,1,146,17341.81435,3772,no
154389,0,0.000625,0,0,0,0,0,0.000027,0,0,0.043478,93.885312,95,25,148,4665.243201,677,no
347.794118,0.543689,0.058566,1736,0,0,0,1,0,0,0,0.2,69.692765,64,1,152,15972.10401,4895,no
1310.686441,0.218929,0.086042,229,0.021078,0,0,1,0.004279,0,0,0.142857,115.541109,135,6,148,10982.87751,331,no
622.905806,0.296621,0.242178,948,0.053533,0,0,1,0.018535,0,0,0.2,94.551314,97,6,152,6050.058529,1523,no
265.70297,0.37477,0.078338,1019,0.030779,0,0,0.5,0.004834,0,0,0.166667,104.777492,113,18,152,18382.77226,5712,no
0.121212,0,0.421053,0,0.049954,0,0,0.25,0.032424,0,0,0.111111,101.263158,100,58,140,24751.38889,8435,no
0.268657,0.364341,0.527132,47,0.013766,0,0,0.1875,0.03479,0.038462,0,0.166667,100.232558,107,15,143,31809.63281,20202,no
0.585987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.848485,0.337379,0.102751,417,0.030002,0,0,1,0.009763,0,0,0.25,67.894013,62,5,144,19528.86316,4974,no
0.541667,0.25,0.25,4,0.043052,0,0,0.25,0.015823,0,0,0.1,74.8125,66,17,140,21985.4,4521,no
0.972308,0.097561,0.536585,16,0.022131,0,0,0.4,0.058461,0.038462,0,0.25,66.073171,59,10,140,38582.6135,35789,no
0.738462,0.043478,0.101449,3,0.100143,0,0,1,0.009145,0,0,0.142857,67.217391,57,11,144,36176.98529,35751,no
0.157317,0.241379,0.114943,63,0.07809,0,0,0.666667,0.011005,0,0,0.25,90.636015,99,13,140,10681.76923,94,no
1.214286,0.142857,0,3,0,0,0,0.041667,0,0,0,0,48,33,2,140,33634.9,40039,no
0.149499,0.08945,0.389908,39,0.014652,0,0,0.5,0.030611,0,0,0.2,86.66055,86,6,140,14376.01149,2200,no
0.257426,0.285714,0.047619,6,0.039191,0,0,0.25,0.006803,0,0,0.142857,83.142857,80,33,140,38438.85,40090,no
0.22449,0.066667,0.2,1,0.047622,0,0,0.285714,0.015355,0,0,0.090909,93.266667,95,19,139,39790.92857,50058,no
0.386139,0.065868,0.221557,11,0.031731,0,0,0.5,0.019036,0,0,0.2,89.790419,86,10,144,26821.18675,18927,no
1.297872,0,0,0,0,0,0,0,0,0,0,0,89.375,119,33,136,24998.42857,3965,no
0.958333,0.285714,0,4,0,0,0,0,0,0,0,0,48.071429,54,5,78,33080.07692,8876,no
18102.78125,0.158088,0.1875,43,0.011225,0,0,0.333333,0.014979,0,0,0.25,79.602941,75,9,148,26047.09225,12797,no
3866.721519,0.646635,0.189671,2066,0.014064,0,0,0.428571,0.013403,0,0,0.25,72.110798,62,3,152,9646.257671,1278,no
2.012083,0.300602,0.346848,949,0.023657,0,0,1,0.022807,0,0,0.25,93.635413,95,9,148,5138.110583,404,no
1202.183673,0.361582,0.218456,960,0.014484,0,0,0.642857,0.015822,0,0,0.25,88.60565,95,5,148,10015.22118,417,no
9.070968,0.495464,0.227401,1584,0.019345,0,0,1,0.018306,0,0,0.25,77.247732,74,3,148,1120.455569,152,no
515.40099,0.221916,0.172645,563,0.012046,0,0,0.5,0.011712,0,0,0.25,102.117462,110,7,144,20463.89196,6594,no
22.903141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
37.740113,0.331445,0.15203,1053,0,0,0,1,0,0,0,0.25,98.693736,110,9,148,5020.191436,199,no
11657,0.41651,0.099437,222,0,0,0,0.272727,0,0,0,0.25,71.452158,52,7,140,27328.07707,16374,no
77.648649,0.400756,0.103592,1060,0,0,0,0.454545,0,0,0,0.25,86.977694,89,7,157,12219.52685,1987,no
85.34375,0.345667,0.254269,1093,0,0,0,1,0,0,0,0.25,79.070525,77,1,148,5311.240114,121,no
39.321429,0.55061,0.098171,903,0,0,0,1,0,0,0,0.25,81.429268,80,1,145,7170.57291,621,no
2946.347826,0.000313,0.849688,1,0.043626,0,0,0.4375,0.072563,0.076923,0,0.25,79.69625,75,9,144,2012.628634,607,no
250.346154,0.390947,0.178854,1235,0.03627,0,0,1,0.011406,0,0,0.25,100.322887,117,9,148,7995.294174,527,no
39263.68966,0.253807,0.147208,500,0.004972,0,0,0.1875,0.012008,0,0,0.25,103.327919,119,8,148,18949.26663,4121,no
307.8,0.219482,0.292232,178,0.04171,0,0,1,0.017905,0,0,0.25,105.916153,118,8,148,16201.38889,1665,no
0.666667,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,0,0,no
0.114504,0,0,0,0.041667,0.041667,0.041667,0.041667,0,0,0,0,133,133,133,133,0,0,no
0.409091,0,0,0,0.047619,0.047619,0.047619,0.047619,0,0,0,0,133,133,133,133,0,0,no
6457.790323,0.233111,0.132572,735,0,0,0,0.625,0,0,0,0.25,85.002537,87,2,148,12767.75952,2002,no
633.928,0.355443,0.182785,702,0.010513,0,0,0.4,0.010308,0,0,0.166667,104.849114,114,11,152,14484.52736,1342,no
307.8,0.219482,0.292232,178,0.04171,0,0,1,0.017905,0,0,0.25,105.916153,118,8,148,16201.38889,1665,no
7819.883721,0.332268,0.133866,1040,0,0,0,0.375,0,0,0,0.25,92.488818,98,1,148,14454.38031,899,no
12064,0,0.489375,0,0.014946,0,0,0.333333,0.028729,0,0,0.25,116.018125,120,36,152,5086.468897,99,no
4335.74359,0.573678,0.146096,1822,0,0,0,0.333333,0,0,0,0.25,87.830605,88,1,152,4236.592756,277,no
39934.71429,0.2,0.122222,18,0,0,0,0,0.010448,0,0,0.25,109.744444,125,7,144,20680.48315,2420,no
6325,0.031563,0.706697,82,0,0,0,0.666667,0,0.058824,0,0.25,104.964203,107,11,148,9523.293415,1413,no
0.358974,0.123596,0.174157,22,0,0.1,0,1,0,0,0,0.25,61.337079,57,6,140,31045.65537,23339,no
0.310811,0.025,0.975,1,0.00523,0,0,0.111111,0.076712,0.071429,0,0.25,83.675,84,26,135,29470.07692,22494,no
0.680851,0.178943,0.261473,464,0,0,0,1,0,0,0,0.25,81.704975,81,1,146,18679.77739,4208,no
0.733333,0.166667,0.166667,1,0,0,0,0,0.015873,0,0,0.095238,91.833333,119,37,135,40517.4,29120,no
0.213675,0.368932,0.320388,76,0.025388,0,0,0.75,0.028196,0,0,0.25,70.359223,67,9,146,14675.83902,1096,no
0.6375,0.72973,0.027027,27,0,0,0,0.4,0,0,0,0.043478,53.567568,43,2,140,20410.80556,12437,no
26.73545,0.347534,0.17003,930,0.025794,0,0,0.666667,0.009336,0,0,0.2,103.04148,115,9,148,7400.402617,350,no
154.181818,0.291198,0.145343,569,0.017564,0,0,0.5,0.008652,0,0,0.166667,112.487718,124,10,148,12174.05786,1207,no
309.35732,0.444444,0.121693,1008,0.100589,0.071429,0,1,0.008409,0,0,0.2,85.939153,83,1,148,16908.57697,2992,no
2.778533,0.080803,0.46572,165,0.0443,0.04,0,0.5,0.02582,0,0,0.25,125.127326,140,18,152,5084.416463,36,no
4683.268203,0.107791,0.11953,101,0.008964,0,0,1,0.007463,0,0,0.142857,81.845251,82,4,147,14135.21795,849,no
5272.031378,0.337202,0.212673,1075,0.034993,0,0,1,0.012525,0,0,0.166667,111.133626,122,4,152,1873.017571,302,no
51.383387,0.032146,0.027104,102,0.031435,0,0,0.529412,0.001809,0,0,0.166667,96.856603,99,9,157,1908.069042,34,no
98.187279,0.258328,0.218102,822,0.042003,0,0,0.666667,0.01251,0,0,0.142857,99.188246,106,8,148,4158.626218,314,no
0,0,0.08134,0,0.000938,0,0,0.230769,0.009184,0,0,0.25,78.019139,76,6,127,6743.585132,3605,no
37.77619,0.247911,0.179666,178,0.054028,0.043478,0,0.5,0.012837,0,0,0.25,100.01532,103,10,144,21309.17992,8017,no
50179.3125,0.005251,0.127771,9,0.0078,0,0,0.333333,0.010643,0,0,0.25,123.64294,136,20,152,17224.80794,1823,no
0.162319,0.020588,0.864706,7,0.018607,0,0,0.333333,0.064353,0.066667,0,0.25,85.229412,86,7,140,18072.28909,1139,no
1398.8125,0.142174,0.207885,357,0.033622,0,0,1,0.012615,0,0,0.25,108.878933,120,5,148,9458.398008,953,no
279.131833,0.284072,0.134157,667,0.011714,0,0,0.25,0.007385,0,0,0.25,115.746167,126,8,148,15807.3383,2664,no
644.446384,0.523467,0.124844,1673,0.002191,0,0,0.2,0.015701,0,0,0.25,81.000939,74,11,152,8772.749922,142,no
22.525358,0.615817,0.135042,1970,0.022778,0,0,0.4,0.008158,0,0,0.2,90.153173,96,10,148,3407.262351,322,no
0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4008.055556,0.142363,0.443118,453,0,0.136364,0,0.190476,0,0.076923,0,0.25,103.309239,109,2,150,10638.14367,2110,no
1394.071429,0.055249,0.20442,10,0.003006,0,0,0.1,0.017535,0,0,0.25,106.640884,115,13,144,22766.06667,11232,no
540.526549,0.33354,0.057657,538,0.025492,0,0,1,0.003702,0,0,0.166667,90.219467,90,9,144,22237.04218,7982,no
758.522936,0.186667,0.181176,238,0.031364,0,0,0.666667,0.014458,0,0,0.25,81.939608,79,2,148,22104.68995,7761,no
25580.09677,0.068256,0.179848,63,0.008574,0,0,0.333333,0.020349,0,0,0.25,82.628386,81,11,148,27432.40456,14377,no
220.622807,0.568232,0.174283,1803,0.00606,0,0,0.266667,0.01727,0,0,0.25,70.201387,56,11,148,6375.774275,250,no
5706.272727,0.271552,0.060345,252,0.008268,0,0,0.666667,0.003327,0,0,0.166667,123.102371,134,12,148,29059.93312,20499,no
17366.4,0.661033,0.110798,2112,0.011565,0,0,0.461538,0.00648,0,0,0.166667,98.510172,104,10,148,2775.383845,100,no
79102.81818,0.570807,0.052199,1181,0.000363,0,0,0.2,0.004589,0,0,0.25,87.20928,91,1,148,7795.967118,223,no
205893.9444,0.003268,0.24183,1,0.012816,0,0,0.333333,0.014909,0,0,0.166667,103.630719,108,9,144,22336.55082,2517,no
283.703704,0.517078,0.104364,1635,0.036481,0,0,1,0.007971,0,0,0.2,77.105629,72,7,144,13765.97975,1988,no
8677.714116,0.688308,0.04885,2184,0.003489,0,0,0.714286,0.003005,0,0,0.25,66.106839,47,11,150,2857.343947,34,no
3988.380682,0.330337,0.188015,882,0.001072,0,0,0.3125,0.023092,0,0,0.25,84.152434,86,1,148,12900.32671,788,no
6.491554,0,0.999687,0,0.000249,0,0,0.1,0.085474,0.076923,0,0.2,72.53125,73,30,140,8776.694905,1,no
237.544304,0.234043,0.191489,22,0.021838,0,0,0.5,0.018721,0,0,0.2,69.085106,60,9,143,31387.44086,30857,no
1896,0.138075,0.016736,33,0.000461,0,0,0.066667,0.000891,0,0,0.076923,98.715481,108,11,146,16980.20168,3392,no
71010,0.375676,0.067568,139,0.002638,0,0,0.111111,0.005414,0,0,0.25,101.064865,110,6,147,23591.57453,8828,no
449.05,0.470092,0.14954,613,0.008396,0,0,0.666667,0.009562,0,0,0.25,86.339724,90,10,148,16055.95088,517,no
2993.372549,0.513387,0.119305,1093,0.021271,0,0,0.8,0.008273,0,0,0.25,70.296853,66,5,144,14187.46758,1436,no
562.408163,0.383752,0.187163,855,0.014526,0,0,0.6,0.012036,0,0,0.25,94.662029,99,4,152,13031.06107,875,no
61.498024,0.08229,0.232478,263,0.051272,0.047619,0,1,0.014332,0,0,0.2,107.061014,113,13,154,18630.65477,7670,no
5208.185714,0.455867,0.128764,878,0.004922,0,0,0.4,0.012665,0,0,0.25,68.724299,59,6,148,11722.33403,685,no
231.95466,0.30632,0.691176,979,0.042775,0.04,0,0.5,0.036773,0.045455,0,0.153846,109.386108,120,15,149,14323.00595,4308,no
41986.70588,0.340685,0.096199,726,0.006236,0,0,0.555556,0.007528,0,0,0.25,81.895824,82,10,140,16132.10282,1050,no
4751.909091,0,0.983437,0,0.078743,0.066667,0,0.388889,0.055607,0.052632,0,0.142857,111.909688,113,48,147,3789.731166,1478,no
7356.304348,0.294118,0.24183,180,0,0,0,0.181818,0,0,0,0.25,79.468954,80,2,144,21083.85925,4745,no
